"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.497777187E1,-1.917476844E0,7.650685240E0,-5.673217717E0,9.715714146E0
4.498778287E1,-6.687861076E-1,9.149377483E0,-4.590145563E0,1.025806119E1
4.499779488E1,2.303940377E-1,9.909716077E0,-2.731515682E0,1.028186423E1
4.500780587E1,1.072526993E0,9.949537954E0,-2.129107313E0,1.023116404E1
4.501781787E1,2.187343534E0,9.503117657E0,-2.066042315E0,9.968061386E0
4.502782887E1,2.702985363E0,8.588335387E0,-1.381698374E0,9.109046327E0
4.503784087E1,1.679246368E0,7.360153466E0,1.747254749E-1,7.551308258E0
4.504785187E1,9.203247003E-1,5.490393995E0,1.308617388E0,5.718732661E0
4.505786388E1,1.602574022E0,2.908313264E0,2.997008509E0,4.473096192E0
4.506787487E1,1.606355124E0,-7.929105091E-1,5.278602582E0,5.574291800E0
4.507788687E1,-8.161105067E-3,-5.182651527E0,6.508480194E0,8.319871267E0
4.508789787E1,-2.378856512E0,-9.414690800E0,6.554064503E0,1.171542243E1
4.509790987E1,-4.388040940E0,-1.327482143E1,6.204779322E0,1.529624378E1
4.510792087E1,-5.900912388E0,-1.645789126E1,5.550978751E0,1.834383594E1
4.511793288E1,-6.352913852E0,-1.791186692E1,4.809097477E0,1.960412991E1
4.512794387E1,-5.179315106E0,-1.694830660E1,3.357978766E0,1.803736186E1
4.513795587E1,-2.862604410E0,-1.406203675E1,1.349162566E0,1.441373030E1
4.514796687E1,-9.818770239E-1,-1.110110381E1,-5.369658932E-1,1.115737069E1
4.515797887E1,-1.278161873E0,-9.503762605E0,-2.474632881E0,9.903484706E0
4.516798987E1,-2.132154882E0,-8.832783499E0,-4.362354999E0,1.007939928E1
4.517800087E1,-1.501035514E0,-8.629796823E0,-6.049386642E0,1.064526090E1
4.518801287E1,-8.295153947E-1,-8.474460862E0,-6.144353610E0,1.050036494E1
4.519802388E1,-1.305681793E0,-7.606441113E0,-4.667843073E0,9.019507210E0
4.520803587E1,-1.651101380E0,-6.744354535E0,-4.233489675E0,8.132335992E0
4.521804687E1,-1.902134920E0,-5.902099957E0,-3.384946125E0,7.064754874E0
4.522805888E1,-1.619696424E0,-5.146338564E0,-1.082889867E0,5.502805428E0
4.523806987E1,-1.395424859E0,-4.150072419E0,2.270606862E-1,4.384275103E0
4.524808187E1,-9.668628359E-1,-2.830517229E0,9.007426675E-1,3.123777982E0
4.525809288E1,-4.762424125E-1,-1.410067164E0,1.259693150E0,1.949852065E0
4.526810487E1,-2.492567168E-1,-5.494336188E-2,1.360573992E0,1.384308229E0
4.527811587E1,3.392134984E-1,1.362265007E0,1.361606026E0,1.955710284E0
4.528812788E1,8.996217562E-1,2.747094419E0,1.186829095E0,3.124805650E0
4.529813887E1,1.225537809E0,4.043806291E0,9.715137112E-1,4.335683468E0
4.530815087E1,1.551577531E0,5.293405977E0,7.998598518E-1,5.573806191E0
4.531816188E1,2.054903661E0,6.433964447E0,6.719058164E-1,6.787487384E0
4.532817387E1,2.621444187E0,7.370980756E0,5.091924229E-1,7.839808917E0
4.533818487E1,3.021606576E0,8.049780512E0,4.395679085E-1,8.609430442E0
4.534819688E1,3.358915198E0,8.560147714E0,5.508509473E-1,9.212050638E0
4.535820812E1,3.583342152E0,8.788417751E0,5.692235202E-1,9.507925271E0
4.536822012E1,3.846833769E0,8.806212582E0,5.514655262E-1,9.625571376E0
4.537823113E1,3.975506719E0,8.590073764E0,6.393474233E-1,9.486979818E0
4.538824312E1,3.897671801E0,8.120972702E0,7.177468908E-1,9.036437555E0
4.539825412E1,3.672634397E0,7.165150579E0,8.888294041E-1,8.100471834E0
4.540826513E1,3.584587316E0,5.975308852E0,1.271484060E0,7.083096344E0
4.541827712E1,3.748413727E0,4.477803594E0,1.984484181E0,6.167617689E0
4.542828812E1,3.564923715E0,2.519933015E0,2.673665085E0,5.119299608E0
4.543830013E1,2.922145730E0,2.681293362E-1,2.726858375E0,4.005818968E0
4.544831112E1,2.304706508E0,-1.876548089E0,3.021670310E0,4.238348297E0
4.545832312E1,1.966629562E0,-3.736173751E0,3.375575377E0,5.405657708E0
4.546833413E1,1.396998199E0,-5.285833833E0,3.568563899E0,6.528881342E0
4.547834612E1,6.833358805E-1,-5.783324296E0,3.489049952E0,6.788759637E0
4.548835712E1,-2.156435591E-1,-4.405356592E0,2.971873083E0,5.318430076E0
4.549836913E1,-7.117429698E-1,-2.206825726E0,1.988167927E0,3.054418037E0
4.550838012E1,-7.112539963E-1,-4.961467731E-1,1.196782372E0,1.477948549E0
4.551839212E1,-5.898039651E-1,7.885905862E-1,1.515469658E-1,9.963484896E-1
4.552840313E1,-4.720387030E-1,2.695062386E0,-2.565572287E0,3.750778980E0
4.553841512E1,-1.087794511E0,3.637373933E0,-2.880613834E0,4.765681702E0
4.554842612E1,-1.340956584E0,4.632365384E0,-3.059891805E0,5.711384374E0
4.555843813E1,-8.314990626E-1,6.077043972E0,-3.520368809E0,7.072117835E0
4.556844912E1,-4.643493220E-1,7.570081957E0,-4.808429725E0,8.980131266E0
4.557846112E1,-3.102591097E-2,9.136169792E0,-6.298774483E0,1.109707714E1
4.558847213E1,7.414534034E-1,1.004860382E1,-6.760838420E0,1.213396588E1
4.559848412E1,9.793003021E-1,1.006518652E1,-5.381482002E0,1.145545099E1
4.560849512E1,4.591033463E-1,9.043211342E0,-3.147519348E0,9.586309264E0
4.561850713E1,-3.058105481E-1,7.315539796E0,-1.325674301E0,7.440971371E0
4.562851812E1,-2.444868506E-1,5.762631000E0,1.858595967E-2,5.767844944E0
4.563853012E1,1.050565728E0,4.240533523E0,1.151973843E0,4.518058946E0
4.564854113E1,2.480751992E0,2.348961014E0,3.135941861E0,4.637443223E0
4.565855212E1,1.610543046E0,-4.123889172E-1,5.690900282E0,5.928765432E0
4.566856412E1,2.928211047E-1,-4.013210151E0,6.284294438E0,7.462168351E0
4.567857512E1,-8.216855344E-1,-8.071883572E0,6.036694676E0,1.011296960E1
4.568858712E1,-2.594788485E0,-1.215928729E1,5.227495578E0,1.348732385E1
4.569859812E1,-3.961079884E0,-1.511121669E1,4.033296798E0,1.613401707E1
4.570861013E1,-3.824105934E0,-1.643068768E1,2.797644183E0,1.710023675E1
4.571862112E1,-2.420873434E0,-1.551311921E1,1.300507592E0,1.575464426E1
4.572863312E1,-1.346296407E0,-1.336324302E1,3.280662203E-1,1.343489507E1
4.573864412E1,-5.515576930E-1,-1.145741325E1,-3.960757703E-1,1.147751760E1
4.574865612E1,-7.663371798E-1,-1.029261281E1,-1.807842428E0,1.047823675E1
4.575866712E1,-1.324138530E0,-9.433006033E0,-3.169837586E0,1.003906450E1
4.576867913E1,-1.637547534E0,-8.557167388E0,-3.594467649E0,9.424800970E0
4.577869012E1,-2.363007487E0,-7.854513915E0,-3.644767737E0,8.975607226E0
4.578870212E1,-3.063550700E0,-7.618013923E0,-3.347217550E0,8.866980565E0
4.579871312E1,-3.214830741E0,-7.583730528E0,-2.513141181E0,8.611851369E0
4.580872512E1,-2.931425554E0,-7.495014233E0,-1.585702612E0,8.202618296E0
4.581873612E1,-2.358374007E0,-7.019754299E0,-8.868711716E-1,7.458245025E0
4.582874813E1,-1.844070314E0,-6.278949498E0,-2.524836490E-1,6.549011384E0
4.583875912E1,-1.094500098E0,-5.230151968E0,2.724431196E-1,5.350387400E0
4.584877112E1,-2.961785759E-1,-3.925118338E0,5.631929943E-1,3.976362920E0
4.585878212E1,2.078331408E-1,-2.439833177E0,7.004397172E-1,2.546879727E0
4.586879412E1,6.545726958E-1,-1.008875665E0,6.851207431E-1,1.384083073E0
4.587880512E1,1.009003281E0,4.558021545E-1,4.068090655E-1,1.179549422E0
4.588881612E1,1.335916430E0,1.925223235E0,5.402955902E-1,2.404802807E0
4.589882812E1,1.610521704E0,3.391240067E0,9.673339753E-1,3.876857538E0
4.590883913E1,1.829496860E0,4.754208494E0,1.159175420E0,5.224293715E0
4.591885112E1,1.863189248E0,5.972946576E0,1.063028995E0,6.346463237E0
4.592886212E1,1.943529844E0,7.029244915E0,8.357636563E-1,7.340714762E0
4.593887412E1,2.141954523E0,7.949727636E0,7.471484452E-1,8.267065348E0
4.594888512E1,2.265294374E0,8.746512510E0,8.074437636E-1,9.071108263E0
4.595889712E1,2.489699986E0,9.277092367E0,9.441048878E-1,9.651651819E0
4.596890813E1,2.718173213E0,9.512073838E0,9.692625332E-1,9.940195379E0
4.597892012E1,2.941659935E0,9.539876179E0,9.839975166E-1,1.003149300E1
4.598893112E1,3.251217671E0,9.475408872E0,1.255959703E0,1.009609947E1
4.599894313E1,3.341835481E0,8.785566648E0,1.766634468E0,9.564258625E0
4.600895412E1,3.045209154E0,7.662566782E0,2.175554817E0,8.527676544E0
4.601896612E1,3.288112140E0,6.675740967E0,2.530224699E0,7.859976841E0
4.602897713E1,3.547093800E0,5.385316021E0,2.515002058E0,6.921613860E0
4.603898912E1,3.287780018E0,3.534326112E0,2.950378718E0,5.657357431E0
4.604900012E1,2.758960174E0,1.133371072E0,3.448241065E0,4.559249682E0
4.605901213E1,1.936279151E0,-1.351523672E0,3.771206174E0,4.449470664E0
4.606902312E1,1.067843812E0,-3.915268119E0,4.267447672E0,5.889034257E0
4.607903512E1,9.719314948E-2,-6.353596222E0,4.764173319E0,7.941975754E0
4.608904613E1,-8.570380926E-1,-7.907130085E0,4.598321725E0,9.187044311E0
4.609905812E1,-1.259647542E0,-7.267359324E0,3.117755266E0,8.007597728E0
4.610906912E1,-1.402502037E0,-4.893887951E0,1.533144622E0,5.316736186E0
4.611908013E1,-1.214599715E0,-2.429495884E0,3.335380447E-1,2.736594662E0
4.612909212E1,-1.210842148E0,4.292037553E-1,-4.129256916E0,4.324478841E0
4.613910312E1,-1.505515943E0,2.737019666E0,-6.720208458E0,7.410739277E0
4.614911513E1,-1.914441993E0,3.458429253E0,-6.003135751E0,7.187729815E0
4.615912612E1,-1.134952598E0,5.035166037E0,-6.788998026E0,8.528277002E0
4.616913812E1,-3.892074846E-1,7.222576668E0,-7.431556740E0,1.037039690E1
4.617914913E1,-1.756234610E-1,9.130764626E0,-6.824695863E0,1.140079733E1
4.618916112E1,4.619358838E-2,1.030520888E1,-5.015727553E0,1.146110757E1
4.619917212E1,2.221148188E-1,1.082392941E1,-3.138212335E0,1.127187472E1
4.620918413E1,8.545967339E-1,1.075766526E1,-4.829577935E-1,1.080235834E1
4.621919512E1,1.116435928E0,1.037156191E1,1.316129306E0,1.051417719E1
4.622920712E1,1.025529559E0,9.966478508E0,2.650561566E0,1.036377737E1
4.623921813E1,1.817821725E0,9.070731847E0,4.054642351E0,1.010063249E1
4.624923012E1,3.196847629E0,7.541985501E0,6.048800166E0,1.018279743E1
4.625924112E1,3.615115629E0,5.636247527E0,8.224957246E0,1.060595441E1
4.626925313E1,2.405430206E0,2.587666576E0,8.732735885E0,9.420339104E0
4.627926412E1,-2.136477582E-2,-2.383142667E0,7.688896794E0,8.049780080E0
4.628927612E1,-3.252064056E0,-7.363424984E0,5.534114796E0,9.768437679E0
4.629928713E1,-5.282396840E0,-1.126942527E1,4.073927638E0,1.309582180E1
4.630929912E1,-5.551736550E0,-1.427234239E1,3.282297084E0,1.566189676E1
4.631931012E1,-4.478055609E0,-1.582071082E1,3.260355408E0,1.676239214E1
4.632932213E1,-2.706296057E0,-1.569432676E1,2.359715797E0,1.609981955E1
4.633933312E1,-1.989696536E0,-1.465815103E1,8.149653295E-1,1.481500768E1
4.634934512E1,-1.488753438E0,-1.363641792E1,-5.293855628E-1,1.372765565E1
4.635935567E1,-1.317582047E0,-1.307420346E1,-1.932394845E0,1.328175321E1
4.636936667E1,-1.522898546E0,-1.254923927E1,-3.636466445E0,1.315395433E1
4.637937867E1,-9.858690642E-1,-1.201384598E1,-4.427088354E0,1.284147750E1
4.638938967E1,-9.507758300E-1,-1.137944414E1,-4.391873497E0,1.223455256E1
4.639940167E1,-2.123266383E0,-1.039438710E1,-4.827898030E0,1.165590592E1
4.640941267E1,-2.652654285E0,-9.228483294E0,-5.136444490E0,1.088965292E1
4.641942467E1,-2.459087181E0,-8.250323637E0,-3.825871793E0,9.420840985E0
4.642943567E1,-2.232873902E0,-7.444425293E0,-2.249950111E0,8.091197025E0
4.643944767E1,-2.201587206E0,-6.741501094E0,-1.168208783E0,7.187456781E0
4.644945867E1,-1.890402774E0,-6.138261396E0,9.286255538E-3,6.422769017E0
4.645947067E1,-1.186566044E0,-5.311824707E0,9.675384817E-1,5.528069410E0
4.646948167E1,-6.139079422E-1,-4.102680151E0,1.497777153E0,4.410465257E0
4.647949367E1,-3.030205491E-1,-2.699861196E0,1.707492513E0,3.208831970E0
4.648950467E1,-5.280722782E-2,-1.201419214E0,1.692730340E0,2.076423062E0
4.649951667E1,1.249685933E-1,3.592219394E-1,1.513689766E0,1.560741573E0
4.650952767E1,4.803220148E-1,1.848020693E0,1.223198777E0,2.267620993E0
4.651953967E1,8.921892142E-1,3.278883480E0,1.445022404E0,3.692582865E0
4.652955067E1,1.126431597E0,4.621483131E0,1.685910147E0,5.046706599E0
4.653956267E1,1.384548892E0,5.699002184E0,1.755380332E0,6.121842994E0
4.654957367E1,1.816938356E0,6.654478152E0,1.699237121E0,7.104276970E0
4.655958567E1,2.384478902E0,7.481838117E0,1.720793467E0,8.038953377E0
4.656959667E1,2.490108414E0,8.062405236E0,1.468052832E0,8.564940001E0
4.657960867E1,2.441900898E0,8.505638216E0,1.152425394E0,8.923947879E0
4.658961967E1,3.031639813E0,8.927998974E0,1.360159425E0,9.526281504E0
4.659963167E1,3.494668542E0,9.183887749E0,1.639868002E0,9.962212077E0
4.660964267E1,3.492114185E0,9.155305390E0,1.849137511E0,9.971649202E0
4.661965367E1,3.435511091E0,8.618158525E0,2.068513348E0,9.505479488E0
4.662966567E1,3.756664733E0,7.668939078E0,2.396180788E0,8.869432838E0
4.663967667E1,3.674373359E0,6.337861365E0,2.373063236E0,7.700710057E0
4.664968867E1,3.283295496E0,4.763797928E0,2.251334732E0,6.208245170E0
4.665969967E1,3.080655853E0,2.810678796E0,2.517033380E0,4.870914987E0
4.666971167E1,2.858307584E0,8.276330298E-1,2.876771629E0,4.138926634E0
4.667972267E1,2.706699807E0,-8.646295327E-1,3.227423304E0,4.300008053E0
4.668973467E1,2.211740457E0,-2.179380065E0,3.467263227E0,4.654396588E0
4.669974567E1,1.425903909E0,-3.089513215E0,3.609989083E0,4.960878455E0
4.670975767E1,5.040963551E-1,-3.421835039E0,3.648571351E0,5.027438818E0
4.671976867E1,-2.858250573E-1,-2.798242938E0,3.299732312E0,4.335907383E0
4.672978067E1,-1.119953613E0,-1.564395066E0,2.680532055E0,3.299527256E0
4.673979167E1,-1.691242516E0,-3.564643925E-1,2.107527140E0,2.725626306E0
4.674980367E1,-1.844161823E0,6.810491806E-1,1.482004874E0,2.461929987E0
4.675981467E1,-1.764919479E0,1.636250914E0,9.340190256E-1,2.581598219E0
4.676982667E1,-1.537636014E0,3.071254699E0,-1.681169225E0,3.824037121E0
4.677983767E1,-9.060921389E-1,4.511145002E0,-3.251257725E0,5.634013577E0
4.678984967E1,-5.038580811E-1,5.097414325E0,-2.201360334E0,5.575257222E0
4.679986067E1,8.013609052E-2,5.857268186E0,-1.664866749E0,6.089810644E0
4.680987267E1,1.171401071E0,6.770164145E0,-1.348873714E0,7.001911404E0
4.681988367E1,2.912268029E0,7.703944019E0,-1.483443874E0,8.368552100E0
4.682989567E1,3.975645298E0,8.622100133E0,-1.823043873E0,9.667980927E0
4.683990667E1,4.606925903E0,8.856936593E0,-2.256649120E0,1.023530934E1
4.684991767E1,5.278732975E0,8.165876395E0,-2.239439741E0,9.978058401E0
4.685992967E1,4.551063359E0,6.430407001E0,-1.508245423E0,8.021042087E0
4.686994067E1,2.852348394E0,4.737902949E0,-1.172985958E0,5.653274429E0
4.687995267E1,2.569310119E0,2.991953006E0,-9.077657582E-1,4.046872367E0
4.688996367E1,2.133833471E0,1.278527616E0,-8.576087809E-1,2.631229935E0
4.689997567E1,1.203078946E0,-4.139945626E-1,-3.867716807E-1,1.329805543E0
4.690998667E1,3.298810498E-1,-2.107395578E0,1.021672735E0,2.365111584E0
4.691999867E1,-6.038212028E-1,-3.693393767E0,1.635816466E0,4.084317945E0
4.693000967E1,-2.336324888E0,-5.615376475E0,1.662007315E0,6.305008744E0
4.694002167E1,-2.623336638E0,-7.828588530E0,1.465207870E0,8.385435445E0
4.695003267E1,-2.440092793E0,-9.936805058E0,1.664207037E0,1.036647156E1
4.696004467E1,-1.928248877E0,-1.189785360E1,1.846041995E0,1.219364322E1
4.697005567E1,-1.393173096E0,-1.372694685E1,2.280898839E0,1.398472383E1
4.698006767E1,-1.699785005E0,-1.528280440E1,2.659024534E0,1.560524883E1
4.699007867E1,-2.317840962E0,-1.535330779E1,2.444813835E0,1.571857377E1
4.700009067E1,-2.567156882E0,-1.333352163E1,9.206508288E-1,1.360958087E1
4.701010167E1,-3.247536264E0,-1.092428985E1,-3.895885769E-1,1.140343719E1
4.702011367E1,-3.569412915E0,-9.588137342E0,-8.575710663E-1,1.026686488E1
4.703012467E1,-3.186871694E0,-8.906389419E0,-1.297427571E0,9.547944386E0
4.704013667E1,-2.710308416E0,-8.540129187E0,-1.566737168E0,9.095836607E0
4.705014767E1,-2.411341157E0,-8.333002682E0,-1.489979306E0,8.801905373E0
4.706015967E1,-2.276262874E0,-7.960882369E0,-1.111872615E0,8.354237337E0
4.707017067E1,-2.037925978E0,-7.323986099E0,-6.399876934E-1,7.629121766E0
4.708018267E1,-1.586127120E0,-6.527928033E0,-2.968947136E-1,6.724417456E0
4.709019367E1,-9.183651522E-1,-5.615710351E0,4.835735053E-2,5.690512783E0
4.710020467E1,-1.971416532E-1,-4.680461072E0,3.783923283E-1,4.699868235E0
4.711021667E1,-1.579762718E-1,-3.711365769E0,7.123779774E-1,3.782416523E0
4.712022767E1,-3.137947749E-1,-2.586822823E0,9.180871171E-1,2.762789067E0
4.713023967E1,9.567199633E-2,-1.203133618E0,7.769451253E-1,1.435384046E0
4.714025067E1,6.638513499E-1,2.517752588E-1,5.090287739E-1,8.736130084E-1
4.715026267E1,1.080651407E0,1.707016257E0,3.628939909E-1,2.052657793E0
4.716027367E1,1.630102859E0,3.183256946E0,3.281303935E-1,3.591382696E0
4.717028567E1,2.259979840E0,4.618586420E0,2.476716097E-1,5.147833586E0
4.718029667E1,2.626275741E0,6.056232562E0,2.255130013E-1,6.605008193E0
4.719030867E1,2.981575953E0,7.298018029E0,3.754519828E-1,7.892517121E0
4.720031967E1,3.334248426E0,8.204889602E0,7.283508164E-1,8.886389641E0
4.721033167E1,3.616936452E0,8.915963650E0,8.836388308E-1,9.662166149E0
4.722034267E1,3.625349718E0,9.371644183E0,9.466636294E-1,1.009292065E1
4.723035467E1,3.528609874E0,9.594796152E0,9.731959552E-1,1.026928971E1
4.724036567E1,3.466712419E0,9.632889007E0,1.094066674E0,1.029600056E1
4.725037767E1,3.375430658E0,9.533039029E0,1.261337972E0,1.019133646E1
4.726038867E1,2.771013624E0,8.975321075E0,1.504579804E0,9.513078644E0
4.727040067E1,2.528842125E0,8.343672681E0,1.823040218E0,8.907041705E0
4.728041167E1,2.668445860E0,7.575120503E0,2.161074772E0,8.317048642E0
4.729042367E1,2.694125662E0,6.555168457E0,2.533108546E0,7.526299588E0
4.730043467E1,2.666572120E0,4.563758833E0,2.562125938E0,5.873924657E0
4.731044667E1,2.653422024E0,1.623824412E0,2.522148525E0,4.004832998E0
4.732045767E1,2.304062583E0,-1.157816527E0,2.951335323E0,3.919135579E0
4.733046867E1,2.165412236E0,-3.585028489E0,3.674961004E0,5.571963550E0
4.734048067E1,1.579172442E0,-5.742800168E0,4.462126039E0,7.442049997E0
4.735049167E1,6.433856566E-1,-7.251695802E0,4.685132997E0,8.657453916E0
4.736050404E1,-3.691243453E-1,-6.927150190E0,3.974513862E0,7.994899811E0
4.737051504E1,-1.427390564E0,-4.749962831E0,2.602798001E0,5.601263085E0
4.738052704E1,-1.813203740E0,-2.298189640E0,1.656144458E0,3.363361100E0
4.739053804E1,-1.806877637E0,-5.601872331E-1,1.085844319E0,2.181209393E0
4.740055004E1,-1.875638262E0,1.175396181E0,-9.722691715E-1,2.417619162E0
4.741056104E1,-1.490310113E0,3.174268606E0,-3.476488379E0,4.937912196E0
4.742057304E1,-1.392309755E0,3.684774386E0,-2.741131428E0,4.798946784E0
4.743058404E1,-9.142400877E-1,4.260186599E0,-2.499537342E0,5.023217268E0
4.744059604E1,-1.081699812E-1,5.271473072E0,-2.401281899E0,5.793641674E0
4.745060704E1,7.568863982E-1,6.377033617E0,-2.461061786E0,6.877227631E0
4.746061904E1,1.573569786E0,7.566996381E0,-3.171467789E0,8.354266218E0
4.747063004E1,2.287843430E0,8.868013558E0,-4.297785950E0,1.011666230E1
4.748064204E1,2.998454525E0,9.717677727E0,-4.702630790E0,1.120440656E1
4.749065304E1,2.934240988E0,9.970273350E0,-4.479488177E0,1.131732898E1
4.750066504E1,2.150786596E0,9.860245124E0,-4.108002287E0,1.089614609E1
4.751067604E1,1.802375427E0,8.980196484E0,-3.236278328E0,9.714215536E0
4.752068804E1,2.110669873E0,7.617912181E0,-2.098378587E0,8.178673854E0
4.753069904E1,1.946995928E0,6.186431344E0,-3.755024882E-1,6.496439643E0
4.754071104E1,7.609781335E-1,3.862333860E0,2.019582678E0,4.424412364E0
4.755072204E1,-4.419324128E-1,9.032246643E-1,4.085267143E0,4.207199387E0
4.756073304E1,-1.258622963E0,-2.122863218E0,5.290349638E0,5.837677560E0
4.757074504E1,-2.742692343E0,-5.146326284E0,5.939108739E0,8.323463710E0
4.758075604E1,-2.741331403E0,-8.038881302E0,6.230400066E0,1.053358417E1
4.759076804E1,-2.409800854E0,-1.038664539E1,5.929033402E0,1.220012212E1
4.760077904E1,-3.295443379E0,-1.193336023E1,4.428230315E0,1.314816554E1
4.761079104E1,-3.805377595E0,-1.181621594E1,2.927531308E0,1.275438346E1
4.762080204E1,-3.030675315E0,-9.902458513E0,1.774763852E0,1.050682941E1
4.763081404E1,-1.925334333E0,-8.237401875E0,9.699811560E-1,8.514843827E0
4.764082504E1,-2.004070015E0,-7.932974194E0,4.789273077E-1,8.196203240E0
4.765083704E1,-2.166347206E0,-8.786141430E0,-1.914840335E-1,9.051298668E0
4.766084804E1,-2.339549920E0,-1.067004356E1,-1.026419943E0,1.097163895E1
4.767086004E1,-2.908558555E0,-1.276356194E1,-1.945105523E0,1.323448759E1
4.768087104E1,-3.280873872E0,-1.417987452E1,-2.373602350E0,1.474676110E1
4.769088304E1,-3.251248954E0,-1.434775276E1,-2.113330502E0,1.486252989E1
4.770089404E1,-2.520672103E0,-1.285621692E1,-1.830755912E0,1.322829424E1
4.771090604E1,-1.916553861E0,-1.042679471E1,-1.367499142E0,1.068930683E1
4.772091704E1,-1.645579562E0,-8.474820465E0,-7.967588541E-1,8.669794616E0
4.773092904E1,-1.359935769E0,-7.196986329E0,-2.933887231E-1,7.330219264E0
4.774094004E1,-1.222008284E0,-6.088930192E0,1.517533726E-1,6.212198018E0
4.775095204E1,-1.128403278E0,-5.004964584E0,4.580597645E-1,5.150998271E0
4.776096304E1,-8.534161811E-1,-3.973788223E0,7.073063949E-1,4.125481106E0
4.777097404E1,-6.477606896E-1,-2.881568100E0,8.613473444E-1,3.076515541E0
4.778098604E1,-4.360720409E-1,-1.833588011E0,8.515031183E-1,2.068154099E0
4.779099704E1,-4.853364408E-2,-7.267381543E-1,6.661668473E-1,9.870573074E-1
4.780100904E1,2.230543202E-1,6.636350030E-1,6.159164608E-1,9.324793475E-1
4.781102004E1,7.068454881E-1,2.152800962E0,6.762549023E-1,2.364635959E0
4.782103204E1,8.198810837E-1,3.679415998E0,6.912945988E-1,3.832518141E0
4.783104304E1,1.036424968E0,5.138785130E0,8.054593648E-1,5.303777344E0
4.784105504E1,1.298118858E0,6.496169466E0,8.062053233E-1,6.673477154E0
4.785106604E1,1.561940989E0,7.515486504E0,6.714211553E-1,7.705387947E0
4.786107804E1,1.735710152E0,8.264782632E0,5.238603095E-1,8.461309078E0
4.787108904E1,1.735932785E0,8.828731964E0,4.545427008E-1,9.009249679E0
4.788110104E1,2.254360958E0,9.170401146E0,5.894648266E-1,9.461811100E0
4.789111204E1,2.975721136E0,9.336771389E0,8.482941663E-1,9.836148598E0
4.790112404E1,3.694548300E0,9.344934102E0,1.099014587E0,1.010867516E1
4.791113504E1,4.049618424E0,8.646430398E0,1.159106423E0,9.617884159E0
4.792114704E1,4.233506924E0,7.570481907E0,1.332450639E0,8.775545674E0
4.793115804E1,4.936067426E0,6.931029233E0,1.795801549E0,8.696483834E0
4.794117004E1,5.442348593E0,6.095608882E0,2.070949298E0,8.429972529E0
4.795118104E1,5.373743212E0,4.820171519E0,1.938189436E0,7.474473083E0
4.796119304E1,5.442317019E0,3.311831955E0,2.101161861E0,6.708347531E0
4.797120404E1,4.475375538E0,1.773233635E0,2.447666692E0,5.400408870E0
4.798121604E1,3.356583913E0,2.042789108E-1,2.561611383E0,4.227320465E0
4.799122704E1,1.975897107E0,-1.604234485E0,2.444329101E0,3.528807506E0
4.800123804E1,1.626672006E-1,-3.196987962E0,2.299690036E0,3.941543721E0
4.801125004E1,-1.161202796E0,-3.794212629E0,2.556844733E0,4.720370366E0
4.802126104E1,-1.662012431E0,-3.144978733E0,2.826050541E0,4.543097865E0
4.803127304E1,-1.309506019E0,-1.210522744E0,2.114375399E0,2.765999757E0
4.804128404E1,-9.201625863E-1,1.077402694E0,1.062768867E0,1.771150308E0
4.805129604E1,-1.939157443E-1,3.051522685E0,2.833432066E-1,3.070777978E0
4.806130704E1,4.721395674E-1,4.752264880E0,-4.465653080E-1,4.796494328E0
4.807131904E1,4.136925539E-1,6.653915650E0,-2.410684807E0,7.089226774E0
4.808133004E1,6.581219557E-1,8.172089061E0,-3.469467042E0,8.902435941E0
4.809134204E1,1.447532760E0,8.839581472E0,-3.050026968E0,9.462357856E0
4.810135304E1,1.825595159E0,9.030812906E0,-2.456434591E0,9.535326441E0
4.811136504E1,1.628245199E0,9.004670590E0,-1.374952880E0,9.253419383E0
4.812137604E1,1.877550009E0,8.220723277E0,-3.087452656E-1,8.438057174E0
4.813138804E1,2.297684002E0,6.679496049E0,3.105462080E-1,7.070463789E0
4.814139904E1,2.323466422E0,4.794354308E0,1.186236334E0,5.458157755E0
4.815141104E1,1.877433065E0,2.640934126E0,2.002707468E0,3.809215821E0
4.816142204E1,1.316292736E0,2.647385359E-1,2.606157811E0,2.931684088E0
4.817143404E1,5.669200096E-1,-2.206857301E0,2.777960116E0,3.592865131E0
4.818144504E1,-6.859712206E-1,-4.634591419E0,2.259312673E0,5.201392880E0
4.819145704E1,-2.115221199E0,-6.876789876E0,1.512983715E0,7.352109863E0
4.820146804E1,-2.954225602E0,-8.771583617E0,6.465628874E-1,9.278263394E0
4.821147904E1,-3.323457389E0,-1.008458525E1,-1.192978173E-1,1.061877868E1
4.822149104E1,-3.038196296E0,-1.030456686E1,-6.197273836E-1,1.076098494E1
4.823150204E1,-2.295239135E0,-9.608224867E0,-2.511680254E-1,9.881760631E0
4.824151404E1,-9.805747759E-1,-8.682561513E0,5.801162982E-1,8.756993561E0
4.825152504E1,-1.029209358E-1,-7.978057396E0,6.996330938E-1,8.009336989E0
4.826153704E1,-3.891252581E-1,-8.159153266E0,1.816037008E-1,8.170445544E0
4.827154804E1,-1.517084513E0,-9.139481655E0,-7.380569020E-1,9.293890376E0
4.828156004E1,-2.772466072E0,-9.899509177E0,-1.293902285E0,1.036151694E1
