"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.342220575E1,-1.123947407E0,3.024062991E0,5.383554840E-1,3.270786049E0
4.343216075E1,-2.192452247E0,3.428645291E0,1.100924288E0,4.215980274E0
4.344211575E1,-2.982934553E0,3.667052645E0,2.086685617E0,5.167149167E0
4.345207075E1,-3.620016473E0,3.635325653E0,2.961272373E0,5.923617639E0
4.346202475E1,-4.622078378E0,3.732091810E0,4.220624923E0,7.287372129E0
4.347197975E1,-6.083009301E0,4.024903997E0,4.338589575E0,8.486825900E0
4.348193475E1,-4.666786188E0,4.348746774E0,3.101798215E0,7.093070139E0
4.349188975E1,-1.154806088E0,4.141613837E0,2.122572026E0,4.794982198E0
4.350184375E1,1.121437490E-1,2.903113920E0,3.950145006E-2,2.905547628E0
4.351179875E1,1.473284921E0,7.823995543E-1,-2.426309736E0,2.944434828E0
4.352175375E1,4.332122555E0,-3.172838961E0,-4.532396708E0,7.026863655E0
4.353170875E1,8.197452528E0,-9.807639479E0,-6.737572349E0,1.444932183E1
4.354166275E1,1.128103901E1,-1.956223185E1,-8.659587218E0,2.418535108E1
4.355161775E1,1.138259579E1,-2.736913013E1,-4.613652247E0,2.999864260E1
4.356157275E1,9.292917856E0,-2.441039457E1,2.004487214E0,2.619625268E1
4.357152775E1,6.200048924E0,-1.592796045E1,3.083954559E0,1.736811177E1
4.358148175E1,3.633203114E0,-1.099346709E1,1.803611967E0,1.171791362E1
4.359143675E1,2.155799706E0,-8.864255553E0,1.545623749E-2,9.122649712E0
4.360139175E1,1.436627703E0,-7.992673681E0,-1.699343833E0,8.296656024E0
4.361134675E1,1.380475722E0,-7.109985607E0,-3.688952222E0,8.128097997E0
4.362130075E1,1.491394625E0,-6.061921903E0,-5.285845528E0,8.179933864E0
4.363125575E1,1.351426462E0,-4.872430424E0,-5.647619192E0,7.580404624E0
4.364121075E1,8.862633535E-1,-3.151099014E0,-4.839622282E0,5.842673323E0
4.365116575E1,2.962610216E-1,-1.545039613E0,-3.572363420E0,3.903421371E0
4.366111975E1,-2.269871575E-1,-2.092303330E-1,-2.274461639E0,2.295316154E0
4.367107475E1,-6.158676365E-1,1.144039317E0,-1.122090039E0,1.716742544E0
4.368102975E1,-8.813138317E-1,2.432952758E0,-2.823934726E-1,2.603021181E0
4.369098475E1,-1.069872942E0,3.739316044E0,2.996839086E-1,3.900887468E0
4.370093875E1,-1.244637739E0,4.967098015E0,8.128974617E-1,5.184784284E0
4.371089375E1,-1.432755677E0,6.098827189E0,1.695708911E0,6.490293570E0
4.372084875E1,-1.620132333E0,7.080656558E0,2.282480510E0,7.613819236E0
4.373080275E1,-1.817851838E0,7.912448128E0,2.456764959E0,8.482164508E0
4.374075775E1,-2.038543590E0,8.566522933E0,2.373255025E0,9.119940491E0
4.375071275E1,-2.226851563E0,9.033733590E0,2.042052505E0,9.525607009E0
4.376066775E1,-2.295726500E0,9.322445710E0,1.572315120E0,9.728850344E0
4.377062175E1,-2.306485231E0,9.473619624E0,1.115962230E0,9.814006042E0
4.378057675E1,-2.275937038E0,9.532523890E0,7.653502429E-1,9.830293083E0
4.379053175E1,-2.224602870E0,9.516805404E0,6.525012466E-1,9.795111072E0
4.380048675E1,-2.152790291E0,9.381964518E0,6.884301940E-1,9.650373070E0
4.381044075E1,-2.052363046E0,8.939753047E0,7.390741713E-1,9.202043754E0
4.382039575E1,-1.782333219E0,8.065109573E0,7.512724864E-1,8.293799761E0
4.383035075E1,-1.336472208E0,6.785645818E0,6.648963205E-1,6.947894231E0
4.384030575E1,-5.613486363E-1,4.973149883E0,2.172021344E-2,5.004778099E0
4.385025975E1,4.093841793E-1,1.675392176E0,-1.882712224E0,2.553260595E0
4.386021475E1,1.547073713E0,-3.707211907E0,-3.619012506E0,5.406857564E0
4.387016975E1,2.726505788E0,-9.683965021E0,-4.149606396E0,1.088265802E1
4.388012475E1,3.268979758E0,-1.376356680E1,-2.606210436E0,1.438451711E1
4.389007938E1,2.738122451E0,-1.135490454E1,1.012824436E0,1.172420509E1
4.390003438E1,1.133362740E0,-4.095123795E0,2.798214287E0,5.087686428E0
4.390998938E1,-1.664912796E-1,4.327851748E-1,2.576008690E0,2.617411531E0
4.391994437E1,-9.315843911E-1,2.907623293E0,2.504115711E0,3.948761602E0
4.392989838E1,-1.590484611E0,4.571561943E0,3.271794608E0,5.842384774E0
4.393985338E1,-2.334643667E0,5.645117168E0,4.710024886E0,7.713769722E0
4.394980838E1,-3.172559465E0,6.274621389E0,5.607861049E0,8.993559511E0
4.395976338E1,-3.627160016E0,6.659309122E0,5.871329570E0,9.590370101E0
4.396971738E1,-4.037534568E0,6.799242348E0,5.507887110E0,9.636814946E0
4.397967238E1,-3.718945515E0,6.467299424E0,4.195048909E0,8.558910733E0
4.398962738E1,-1.987969999E0,5.796039652E0,1.959471255E0,6.433166247E0
4.399958137E1,-6.502337694E-1,5.210748568E0,-9.416718614E-1,5.334927411E0
4.400953638E1,-2.509256583E-1,4.237871870E0,-3.590828634E0,5.560267256E0
4.401949138E1,3.400894113E-1,2.855559685E0,-5.338017894E0,6.063358554E0
4.402944638E1,1.413791402E0,7.560613561E-1,-6.324956560E0,6.524991218E0
4.403940037E1,3.056642507E0,-2.992862248E0,-7.207528274E0,8.381452838E0
4.404935537E1,5.577793497E0,-9.620494664E0,-7.763907216E0,1.356259389E1
4.405931037E1,6.943774409E0,-1.859592801E1,-5.330841022E0,2.055340379E1
4.406926538E1,6.030832257E0,-2.515008139E1,2.970218321E0,2.603305069E1
4.407921938E1,3.880883860E0,-2.388501289E1,9.908044943E0,2.614812527E1
4.408917437E1,3.252737655E0,-1.586450997E1,4.047319883E0,1.669262643E1
4.409912937E1,3.173456427E0,-1.093158952E1,-1.966489814E0,1.155151753E1
4.410908437E1,1.951473579E0,-9.262481929E0,-5.358345155E0,1.087720936E1
4.411903838E1,6.407123096E-1,-7.947873484E0,-7.738992230E0,1.111175980E1
4.412899338E1,-3.393150938E-1,-6.039632902E0,-8.956777800E0,1.080815289E1
4.413894838E1,-1.144719933E0,-4.136853034E0,-7.824967350E0,8.924911808E0
4.414890337E1,-1.606971420E0,-2.493063304E0,-5.877370913E0,6.583404183E0
4.415885738E1,-1.549854941E0,-1.158213553E0,-4.241776056E0,4.662206890E0
4.416881238E1,-1.367998056E0,-1.134184420E-1,-2.763871250E0,3.085979052E0
4.417876738E1,-1.171215860E0,8.687582517E-1,-1.573434277E0,2.145269893E0
4.418872238E1,-9.321546409E-1,1.821003633E0,-6.633338714E-1,2.150576279E0
4.419867638E1,-5.277199835E-1,2.905801300E0,7.803718130E-1,3.054693069E0
4.420863138E1,1.213531137E-1,4.196270685E0,3.728231478E0,5.614545769E0
4.421858638E1,1.220422080E-1,5.153421296E0,4.196853068E0,6.647271698E0
4.422854037E1,-3.597978902E-1,5.848320192E0,3.275648800E0,6.712836855E0
4.423849538E1,-9.619090748E-1,6.543214409E0,2.473728901E0,7.061038065E0
4.424845038E1,-1.514794597E0,7.207034184E0,1.779246912E0,7.576388584E0
4.425840538E1,-1.924196464E0,7.734147812E0,1.167153288E0,8.054925276E0
4.426835937E1,-2.193320997E0,8.196965455E0,6.625118259E-1,8.511158652E0
4.427831437E1,-2.429075762E0,8.581009410E0,4.054670564E-1,8.927403603E0
4.428826937E1,-2.619030164E0,8.867929358E0,4.774101014E-1,9.258909791E0
4.429822438E1,-2.762600358E0,9.034759777E0,6.601168795E-1,9.470723270E0
4.430817838E1,-2.853038365E0,9.128700559E0,7.975028392E-1,9.597344038E0
4.431813337E1,-2.932065239E0,9.113658012E0,8.678659666E-1,9.612957935E0
4.432808837E1,-2.968730789E0,8.772508646E0,9.348013830E-1,9.308282552E0
4.433804337E1,-2.739228160E0,7.999090415E0,8.714889014E-1,8.499900663E0
4.434799738E1,-2.310165907E0,6.519259536E0,6.118538884E-1,6.943484471E0
4.435795238E1,-1.821695943E0,4.008125997E0,2.402913272E-1,4.409239168E0
4.436790738E1,-8.177904117E-1,-1.598277926E-2,-4.797078379E-1,9.482384808E-1
4.437786237E1,7.486114186E-1,-5.778538935E0,-1.852707675E0,6.114283033E0
4.438781638E1,2.197980058E0,-1.160718266E1,-3.506814963E0,1.232296867E1
4.439777138E1,2.980356224E0,-1.423231703E1,-4.203149350E0,1.513630852E1
4.440772638E1,2.959386062E0,-1.068848334E1,-2.536885847E0,1.137705726E1
4.441768038E1,2.522803705E0,-4.731717179E0,2.338231227E0,5.849872757E0
4.442763538E1,1.934086445E0,-7.924637818E-1,6.608731291E0,6.931379264E0
4.443759038E1,5.721570683E-1,1.398476229E0,6.371765860E0,6.548473078E0
4.444754538E1,-4.706602219E-1,2.892112969E0,4.726665770E0,5.561223585E0
4.445749937E1,-9.122173896E-1,4.377013968E0,3.709865373E0,5.809775635E0
4.446745438E1,-1.426837271E0,5.886849250E0,3.567988533E0,7.030035623E0
4.447740938E1,-2.123665602E0,7.325501112E0,3.596198717E0,8.432411716E0
4.448736438E1,-2.763470716E0,8.353018286E0,3.259986156E0,9.382813790E0
4.449731837E1,-3.038647701E0,9.261502520E0,2.618276457E0,1.009277863E1
4.450727337E1,-3.019551280E0,9.963264878E0,1.664712529E0,1.054303584E1
4.451722837E1,-2.855662011E0,1.006636532E1,8.855230960E-1,1.050098412E1
4.452718338E1,-2.629837572E0,9.794136504E0,3.926761991E-1,1.014866248E1
4.453713738E1,-2.389850154E0,9.232513779E0,-5.669489533E-1,9.553644622E0
4.454709237E1,-1.910247931E0,8.034763693E0,-2.000825980E0,8.497633751E0
4.455704737E1,-1.062644760E0,5.961739218E0,-3.534536320E0,7.011739826E0
4.456700237E1,3.741387713E-1,3.402782471E0,-5.246490258E0,6.264548539E0
4.457695638E1,2.250612747E0,-1.434016190E0,-7.508181578E0,7.968340528E0
4.458691138E1,4.722705158E0,-1.159588467E1,-9.021976594E0,1.543258070E1
4.459686638E1,7.381830264E0,-2.408771247E1,-7.567748333E0,2.630551510E1
4.460682137E1,1.029600887E1,-3.136701415E1,-9.744688940E-1,3.302797246E1
4.461677538E1,1.173142547E1,-2.955604726E1,6.956890883E0,3.255126117E1
4.462673038E1,8.166001525E0,-2.030253613E1,4.308794211E0,2.230341368E1
4.463668538E1,4.117942846E0,-1.142254279E1,1.877424002E-1,1.214360673E1
4.464663938E1,2.105640244E0,-6.252209596E0,-1.987174778E0,6.890044214E0
4.465659438E1,9.107305889E-1,-4.284898687E0,-3.337372886E0,5.507072248E0
4.466654938E1,4.775249992E-1,-3.669047130E0,-4.875153180E0,6.120216949E0
4.467650438E1,-9.108090878E-2,-3.110334565E0,-5.609597672E0,6.414831477E0
4.468645837E1,-9.143685803E-1,-2.826820035E0,-4.773631775E0,5.622681010E0
4.469641338E1,-1.317633210E0,-2.603887922E0,-3.315725616E0,4.417060781E0
4.470636838E1,-1.206456006E0,-2.069787456E0,-1.863477223E0,3.035144736E0
4.471632338E1,-1.063500354E0,-1.276275269E0,-6.670567936E-1,1.790216839E0
4.472627737E1,-1.024161895E0,-4.142266971E-1,2.407019480E-1,1.130676245E0
4.473623237E1,-9.928304668E-1,4.383207339E-1,8.823878190E-1,1.398730018E0
4.474618737E1,-1.033662889E0,1.300792059E0,1.472245871E0,2.219915957E0
4.475614238E1,-1.033754691E0,2.301958171E0,2.695274932E0,3.692176477E0
4.476609638E1,-1.089284236E0,3.432334299E0,3.762696136E0,5.208199411E0
4.477605137E1,-1.427213247E0,4.279118130E0,2.792622010E0,5.305330085E0
4.478600637E1,-1.626535766E0,5.148233061E0,1.968977512E0,5.746894352E0
4.479596038E1,-1.782226945E0,6.008402338E0,1.326744926E0,6.406050549E0
4.480591538E1,-1.915177719E0,6.822548765E0,9.542082918E-1,7.150216137E0
4.481587038E1,-2.088110876E0,7.512098043E0,8.502344187E-1,7.843132193E0
4.482582538E1,-2.240825239E0,8.045344815E0,8.720269914E-1,8.396981720E0
4.483577938E1,-2.358858303E0,8.408259856E0,9.409223945E-1,8.783415124E0
4.484573438E1,-2.437175325E0,8.625070519E0,1.021406979E0,9.020805798E0
4.485568938E1,-2.473431570E0,8.723069853E0,1.140238700E0,9.138378176E0
4.486564438E1,-2.463300392E0,8.669766051E0,1.261368377E0,9.100755044E0
4.487559838E1,-2.368338394E0,8.161226689E0,1.322607436E0,8.600228964E0
4.488555338E1,-2.192291887E0,7.174435372E0,1.186603685E0,7.595175767E0
4.489550854E1,-1.968422465E0,5.673563873E0,9.508823224E-1,6.080147301E0
4.490546354E1,-1.592861066E0,3.521356403E0,6.791014731E-1,3.924071368E0
4.491541754E1,-6.601053312E-1,3.412540305E-1,7.930936731E-2,7.473174275E-1
4.492537254E1,4.838629425E-1,-4.268272714E0,-8.050271825E-1,4.370394041E0
4.493532754E1,1.795237877E0,-9.003398235E0,-7.789181951E-1,9.213618853E0
4.494528154E1,2.643909481E0,-1.055447101E1,-1.940432867E-1,1.088231448E1
4.495523654E1,2.021916009E0,-6.399921958E0,9.796366632E-1,6.782833730E0
4.496519154E1,6.233687371E-1,-1.021389291E0,2.557370982E0,2.823467904E0
4.497514654E1,-2.762031716E-1,2.282559448E0,3.191998533E0,3.933855673E0
4.498510054E1,-7.905401941E-1,4.653913543E0,2.770137419E0,5.473346909E0
4.499505554E1,-1.150889477E0,6.734898418E0,2.010575919E0,7.122206035E0
4.500501054E1,-1.609384420E0,8.419222215E0,1.365748339E0,8.679786256E0
4.501496554E1,-1.961945212E0,9.439245012E0,5.055645910E-1,9.654230729E0
4.502491954E1,-2.129278783E0,1.018579938E1,-1.051481402E-1,1.040650726E1
4.503487454E1,-2.163001283E0,1.067400213E1,-4.246154451E-1,1.089922907E1
4.504482954E1,-2.166957948E0,1.082761901E1,-8.377706400E-1,1.107406428E1
4.505478454E1,-2.089527656E0,1.069672558E1,-8.089991230E-1,1.092888574E1
4.506473854E1,-2.029237893E0,1.016126329E1,-7.413216949E-2,1.036217032E1
4.507469354E1,-1.872011527E0,9.043204325E0,3.352024546E-1,9.241013598E0
4.508464854E1,-1.217683244E0,8.332541336E0,8.351870477E-2,8.421459077E0
4.509460254E1,-3.678747953E-1,6.840390959E0,-8.325183785E-1,6.900678748E0
4.510455754E1,1.191623666E0,-2.501848161E-1,-2.715979046E0,2.976424294E0
4.511451254E1,3.405886758E0,-1.283592124E1,-5.326351529E0,1.430842267E1
4.512446754E1,5.825266959E0,-2.856847125E1,-5.382543272E0,2.964899756E1
4.513442154E1,8.739786458E0,-3.628460203E1,-2.826310450E0,3.742918971E1
4.514437654E1,1.043051237E1,-3.035578732E1,-1.492025540E0,3.213246881E1
4.515433154E1,7.807223389E0,-2.273394171E1,-3.567035437E-2,2.403718193E1
4.516428654E1,3.811821811E0,-1.563470153E1,1.962568232E-1,1.609386201E1
4.517424054E1,1.586842234E0,-1.016186439E1,-4.364835387E-1,1.029427385E1
4.518419554E1,5.469381733E-1,-7.102083680E0,-1.366321220E0,7.252969574E0
4.519415054E1,-6.934125334E-2,-5.950770426E0,-2.601136807E0,6.494797115E0
4.520410554E1,-8.374186376E-1,-6.363094440E0,-3.934983176E0,7.528235744E0
4.521405954E1,-1.722365637E0,-7.008518874E0,-4.437109897E0,8.471943368E0
4.522401454E1,-2.105461611E0,-6.694633906E0,-3.846301380E0,8.002819880E0
4.523396954E1,-1.849042933E0,-5.822572562E0,-2.651691833E0,6.659788329E0
4.524392454E1,-1.350386388E0,-4.748088214E0,-1.405096154E0,5.132463374E0
4.525387854E1,-9.044904403E-1,-3.429841631E0,-2.365991029E-1,3.554981815E0
4.526383354E1,-6.973615967E-1,-2.012812772E0,5.807451662E-1,2.207938722E0
4.527378854E1,-6.960335478E-1,-4.898417205E-1,1.048251108E0,1.350273304E0
4.528374254E1,-8.904927908E-1,9.855739260E-1,1.211427893E0,1.797746065E0
4.529369754E1,-1.197222229E0,2.398502133E0,1.225801226E0,2.947667246E0
4.530365254E1,-1.515006997E0,3.755464300E0,1.092426091E0,4.194300070E0
4.531360754E1,-1.788837954E0,5.162041846E0,8.063430253E-1,5.522391359E0
4.532356154E1,-2.014007796E0,6.537757203E0,4.807077849E-1,6.857811358E0
4.533351654E1,-2.213492429E0,7.768558676E0,2.056921828E-1,8.080368921E0
4.534347154E1,-2.397167798E0,8.854167352E0,5.285064340E-2,9.173084876E0
4.535342654E1,-2.512208258E0,9.599190919E0,2.466830648E-2,9.922513046E0
4.536338054E1,-2.560146071E0,1.003792213E1,-1.498751007E-2,1.035926895E1
4.537333554E1,-2.539381438E0,1.019304642E1,-1.822658980E-1,1.050618267E1
4.538329054E1,-2.550923257E0,1.015460215E1,-2.792244279E-1,1.047383027E1
4.539324454E1,-2.616038143E0,1.005534800E1,-4.144459677E-1,1.039833854E1
4.540319954E1,-2.690852975E0,9.586576136E0,-6.434059757E-1,9.977830575E0
4.541315454E1,-2.485673009E0,8.713524858E0,-1.382304000E0,9.165961494E0
4.542310954E1,-2.245494825E0,7.677953730E0,-2.319755341E0,8.329134729E0
4.543306354E1,-1.936783327E0,4.760254515E0,-3.163512068E0,6.034812450E0
4.544301854E1,-1.509063010E0,8.973710167E-1,-4.273583155E0,4.620179531E0
4.545297354E1,-1.093036833E0,-3.428435960E0,-5.513439041E0,6.583837233E0
4.546292854E1,-5.358961451E-1,-7.620777317E0,-6.201060492E0,9.839541799E0
4.547288254E1,1.079229364E-1,-9.372837600E0,-5.394318395E0,1.081482330E1
4.548283754E1,7.806456819E-1,-6.785012564E0,-3.343678231E0,7.604340030E0
4.549279254E1,7.322281051E-1,-2.267098240E0,-1.862796022E0,3.024219147E0
4.550274754E1,5.111418115E-1,8.901157916E-1,-1.059467529E0,1.475141864E0
4.551270154E1,3.813918038E-1,2.813084341E0,-4.422103018E-1,2.873056416E0
4.552265654E1,3.578045744E-1,4.093631001E0,5.295057962E-1,4.143213158E0
4.553261154E1,4.986270158E-1,5.136911682E0,2.102935322E0,5.573044725E0
4.554256554E1,5.122551213E-1,6.037258932E0,2.913410867E0,6.723010010E0
4.555252054E1,3.582681124E-1,6.846488435E0,2.659477401E0,7.353609996E0
4.556247554E1,1.084309132E-1,7.590096391E0,1.939695679E0,7.834777586E0
4.557243054E1,-1.799530318E-1,8.380873252E0,1.083506675E0,8.452538451E0
4.558238454E1,-4.462577444E-1,9.164563286E0,2.126527083E-1,9.177885779E0
4.559233954E1,-7.018569361E-1,9.859745772E0,-3.610176194E-1,9.891285233E0
4.560229454E1,-9.220909980E-1,1.028980614E1,-4.106455699E-1,1.033919688E1
4.561224954E1,-1.083340980E0,1.043459256E1,-2.420074850E-2,1.049070709E1
4.562220354E1,-1.053343448E0,1.044738861E1,4.882998097E-1,1.051170290E1
4.563215854E1,-9.282400762E-1,1.044265704E1,7.283546171E-1,1.050910159E1
4.564211354E1,-7.004405943E-1,1.002470742E1,7.611668524E-1,1.007793386E1
4.565206754E1,-2.961885162E-1,9.036927924E0,1.029655792E0,9.100218953E0
4.566202254E1,2.945214750E-1,7.691934423E0,9.812262288E-1,7.759858438E0
4.567197754E1,1.337408493E0,4.639145815E0,3.500172526E-2,4.828204686E0
4.568193254E1,3.178593791E0,-3.199456072E0,-2.710238542E0,5.261688949E0
4.569188654E1,5.918735286E0,-1.898077069E1,-7.238730186E0,2.115892951E1
4.570184154E1,9.063870140E0,-3.777237226E1,-8.679716842E0,3.980255435E1
4.571179654E1,1.087770976E1,-4.276500097E1,-7.642647657E0,4.478370174E1
4.572175154E1,9.892032927E0,-3.331329262E1,-5.318600460E0,3.515558692E1
4.573170554E1,6.185933746E0,-2.293823875E1,-2.966970778E0,2.394225321E1
4.574166054E1,3.134301133E0,-1.414166413E1,-1.908054933E0,1.460996857E1
4.575161554E1,1.342377165E0,-9.425856058E0,-1.530987584E0,9.643270289E0
4.576157054E1,7.889604226E-2,-7.366532779E0,-2.102102971E0,7.660996454E0
4.577152454E1,-1.043020846E0,-6.385681064E0,-3.262545190E0,7.246310527E0
4.578147954E1,-2.232528040E0,-6.537948992E0,-3.920097042E0,7.943306571E0
4.579143454E1,-2.915772557E0,-6.089831833E0,-3.529967890E0,7.618953646E0
4.580138854E1,-3.154096881E0,-4.906644237E0,-2.829460638E0,6.483003340E0
4.581134354E1,-2.983326609E0,-3.484018423E0,-1.703758481E0,4.892996525E0
4.582129854E1,-2.444882832E0,-2.202540886E0,-3.926244512E-1,3.314029629E0
4.583125354E1,-1.988324925E0,-1.064670382E0,7.036925232E-1,2.362655751E0
4.584120754E1,-1.648212417E0,1.843094999E-1,1.427417607E0,2.188171655E0
4.585116254E1,-1.372492372E0,1.489182916E0,1.884675426E0,2.766478362E0
4.586111754E1,-1.207919564E0,2.825285726E0,2.184780261E0,3.770221995E0
4.587107254E1,-1.160317673E0,4.150340806E0,2.383619507E0,4.924764752E0
4.588102654E1,-1.181655040E0,5.493429285E0,2.524324273E0,6.160055761E0
4.589098187E1,-1.200461002E0,6.817446485E0,2.853519591E0,7.487406577E0
4.590093687E1,-1.277912343E0,8.006553801E0,3.069723898E0,8.669554114E0
4.591089088E1,-1.484737424E0,8.927648141E0,2.804011509E0,9.474694037E0
4.592084588E1,-1.693103977E0,9.572366232E0,2.590132054E0,1.006009843E1
4.593080088E1,-1.863258976E0,9.908817945E0,2.399295162E0,1.036402549E1
4.594075588E1,-1.974830282E0,1.000347735E1,2.131893804E0,1.041702860E1
4.595070988E1,-2.012871682E0,9.884954288E0,1.730829628E0,1.023522080E1
4.596066488E1,-2.057123557E0,9.828830373E0,1.322673948E0,1.012853051E1
4.597061988E1,-2.085587072E0,9.779766971E0,1.070803014E0,1.005684516E1
4.598057488E1,-2.007789429E0,9.769490490E0,8.776718203E-1,1.001221607E1
4.599052888E1,-1.804973491E0,9.768069617E0,6.937230936E-1,9.957628486E0
4.600048388E1,-1.420356802E0,9.520900210E0,3.057918370E-1,9.631119504E0
4.601043888E1,-1.173371290E0,9.074573468E0,-1.745018920E-1,9.151783144E0
4.602039388E1,-8.009605171E-1,8.646231592E0,-6.781624103E-1,8.709693608E0
4.603034787E1,2.539814132E-1,6.290124112E0,-1.416610783E0,6.452670301E0
4.604030288E1,2.650305458E0,-1.997908219E0,-2.180305095E0,3.971081286E0
4.605025788E1,5.044063160E0,-1.208684964E1,-3.299328854E0,1.350629773E1
4.606021187E1,6.132462713E0,-1.877335592E1,-4.017400850E0,2.015404428E1
4.607016687E1,3.820380673E0,-1.476323485E1,-1.935064684E0,1.537182120E1
4.608012187E1,1.734415871E0,-5.537785678E0,2.692408919E-1,5.809282166E0
4.609007687E1,6.727332705E-1,1.407588530E-1,9.731052502E-1,1.191350887E0
4.610003088E1,-1.242632729E-1,3.328671352E0,9.927883668E-1,3.475790999E0
4.610998588E1,-6.273445514E-1,5.453464735E0,1.048694473E0,5.588702792E0
4.611994087E1,-1.010641086E0,6.824888821E0,1.154101206E0,6.995173508E0
4.612989587E1,-1.313093578E0,7.793860162E0,1.356014918E0,8.019179973E0
4.613984988E1,-1.561096798E0,8.634184574E0,2.210729473E0,9.048397166E0
4.614980488E1,-1.959691695E0,9.393029789E0,3.762796124E0,1.030669854E1
4.615975988E1,-1.908077737E0,9.901898350E0,3.782269983E0,1.077004725E1
4.616971388E1,-1.712544361E0,1.006092858E1,3.025916559E0,1.064477633E1
4.617966888E1,-1.635449407E0,9.881691542E0,2.435291352E0,1.030791766E1
4.618962388E1,-1.658531291E0,9.269291596E0,2.127215300E0,9.653783594E0
4.619957888E1,-1.430376591E0,8.322123352E0,1.456112233E0,8.568779208E0
4.620953288E1,-8.996240951E-1,7.095209109E0,-1.120344061E-1,7.152892248E0
4.621948788E1,-4.635292500E-1,2.972813900E0,-2.660092528E0,4.016039605E0
4.622944288E1,1.576364755E-1,-4.880560977E0,-7.379941614E0,8.849195609E0
4.623939788E1,1.100953232E0,-1.932783685E1,-1.172225236E1,2.263158359E1
4.624935187E1,2.264450475E0,-3.458783594E1,-1.123601661E1,3.643753834E1
4.625930687E1,3.396388541E0,-3.938803747E1,-6.545324669E0,4.007236237E1
4.626926188E1,3.959452019E0,-3.368410666E1,-2.850902962E0,3.403562765E1
4.627921588E1,2.940537562E0,-2.247660809E1,-3.476700048E0,2.293320988E1
4.628917087E1,1.601137361E0,-1.238239365E1,-4.793145103E0,1.337391316E1
4.629912587E1,6.122265753E-1,-7.130576577E0,-5.386148080E0,8.957149929E0
4.630908087E1,-3.155047931E-1,-4.932226390E0,-5.183843189E0,7.162306238E0
4.631903488E1,-9.986157019E-1,-3.911877319E0,-4.538038101E0,6.074027271E0
4.632898988E1,-1.102765357E0,-3.241543745E0,-3.722421977E0,5.057679572E0
4.633894488E1,-6.201178314E-1,-2.647083058E0,-2.548067770E0,3.726156760E0
4.634889987E1,-4.715764806E-2,-1.979668999E0,-1.451266061E0,2.455093964E0
4.635885388E1,3.497564667E-1,-1.189242972E0,-6.092576516E-1,1.381239776E0
4.636880888E1,5.234406987E-1,-1.159233892E-1,4.338648632E-2,5.378761794E-1
4.637876388E1,4.058854978E-1,1.209352131E0,5.431899619E-1,1.386481500E0
4.638871788E1,5.083057657E-2,2.723657609E0,9.188852620E-1,2.874933850E0
4.639867288E1,-3.726013921E-1,4.217165710E0,1.130198958E0,4.381856697E0
4.640862788E1,-7.816923335E-1,5.606859421E0,1.240333750E0,5.795372575E0
4.641858288E1,-1.152172210E0,6.918503913E0,1.245569054E0,7.123527178E0
4.642853687E1,-1.451332573E0,8.071624541E0,1.171504859E0,8.284317268E0
4.643849188E1,-1.658846310E0,9.068088906E0,9.919555771E-1,9.271784259E0
4.644844688E1,-1.789523540E0,9.781017106E0,8.031549040E-1,9.975758013E0
4.645840188E1,-1.870997766E0,1.004971596E1,6.774993360E-1,1.024482449E1
4.646835587E1,-1.840081782E0,1.003921085E1,5.687376531E-1,1.022228536E1
4.647831087E1,-1.808827391E0,1.000743708E1,5.183580065E-1,1.018279670E1
4.648826587E1,-1.793736897E0,1.000630038E1,5.318359116E-1,1.017970475E1
4.649821988E1,-1.777288387E0,1.001368893E1,6.086705911E-1,1.018838554E1
4.650817488E1,-1.763087254E0,1.001033613E1,6.956034851E-1,1.018818779E1
4.651812987E1,-1.768260579E0,9.975613028E0,5.242286110E-1,1.014467429E1
4.652808487E1,-1.923767133E0,9.658014493E0,1.490104437E-1,9.848874455E0
4.653803888E1,-1.755567589E0,9.192471462E0,-2.418390852E-1,9.361732494E0
4.654799388E1,-1.661662914E0,8.996704928E0,-5.861085248E-1,9.167624905E0
4.655794888E1,-1.786996081E0,7.645028059E0,-8.980890548E-1,7.902301751E0
4.656790388E1,-1.660110332E0,-1.551944005E0,-1.513782737E0,2.730574057E0
4.657785788E1,-1.160932070E0,-1.167637744E1,-4.588767375E0,1.259929917E1
4.658781288E1,-3.969733179E-2,-2.085878409E1,-6.314519280E0,2.179365971E1
4.659776788E1,1.094723901E0,-1.949564142E1,-4.967642391E0,2.014834796E1
4.660772187E1,1.805039419E0,-1.029995223E1,-3.801359096E0,1.112643313E1
4.661767688E1,1.279959599E0,-3.519306369E0,-2.475004764E0,4.488815264E0
4.662763188E1,8.958864087E-1,3.419375700E-1,-1.461306900E0,1.747841988E0
4.663758688E1,6.369592743E-1,2.914363963E0,-5.227914385E-1,3.028621025E0
4.664754087E1,4.246705551E-1,4.518157568E0,2.907842271E-1,4.547378185E0
4.665749587E1,2.030091879E-1,5.551597386E0,1.225804296E0,5.688940362E0
4.666745088E1,1.240695839E-1,6.570966464E0,3.401876153E0,7.400388834E0
4.667740588E1,9.513112888E-2,7.676813523E0,5.857214391E0,9.656576838E0
4.668735988E1,-2.609587495E-1,8.538253984E0,6.597331560E0,1.079326940E1
4.669731487E1,-5.878743108E-1,9.098244751E0,6.520336593E0,1.120885556E1
