"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.220587500E1,-4.684976584E0,-2.289046934E0,4.795716709E-1,5.236289759E0
3.221583700E1,-6.936567131E0,-4.810089165E-1,-4.315566748E-1,6.966604216E0
3.222579800E1,-6.938086823E0,-6.688426063E-1,-4.482726949E-1,6.984650857E0
3.223575900E1,-1.043463934E1,4.535030293E0,6.740582496E-1,1.139748009E1
3.224572000E1,-1.063398027E1,4.298681159E0,3.217315223E0,1.191265350E1
3.225568100E1,-1.003343731E1,3.106711923E0,6.244583657E0,1.221950688E1
3.226564300E1,-9.441820711E0,2.140914596E0,9.148531975E0,1.332017759E1
3.227560400E1,-9.323485930E0,2.171995909E0,9.184264895E0,1.326633626E1
3.228556500E1,-6.874269726E0,-6.403487590E-1,1.367325538E1,1.531742614E1
3.229552600E1,-6.795980186E0,-5.866853161E-1,1.370053264E1,1.530470977E1
3.230548700E1,-2.916891422E0,-2.064346915E0,1.302016934E1,1.350165151E1
3.231544900E1,-1.714397490E0,-1.823808689E0,1.135939520E1,1.163190854E1
3.232541000E1,-1.655927964E0,-1.881669811E0,1.137622115E1,1.164908522E1
3.233537100E1,-1.722511671E0,-3.954345865E-1,7.916882071E0,8.111746834E0
3.234533200E1,-1.634788233E0,-5.236971722E-1,7.944278616E0,8.127629053E0
3.235529300E1,-2.559524512E0,1.124671293E0,4.338080868E0,5.160910468E0
3.236525500E1,-2.386071829E0,1.421498032E0,2.739607644E0,3.901210770E0
3.237521600E1,-2.295244982E0,1.321275879E0,2.776305354E0,3.836898604E0
3.238517700E1,-1.409823920E0,1.187806019E0,5.296244216E-1,1.918068990E0
3.239513800E1,-1.331369196E0,1.159553735E0,5.626249373E-1,1.853012580E0
3.240509900E1,4.216558769E-1,-5.734876022E-1,1.689026713E-2,7.120161441E-1
3.241506100E1,1.546536792E0,-1.556107222E0,1.116174996E-1,2.196748553E0
3.242502200E1,1.615547970E0,-1.541587417E0,1.415634298E-1,2.237527030E0
3.243498412E1,3.451794125E0,-3.657708210E0,-8.705100775E-2,5.030038758E0
3.244494512E1,3.500161416E0,-3.645785737E0,-6.530813634E-2,5.054418733E0
3.245490612E1,5.241588537E0,-4.474243517E0,-1.910128648E0,7.151342314E0
3.246486813E1,5.928070951E0,-4.417690124E0,-3.330482819E0,8.108645203E0
3.247482913E1,5.934770690E0,-4.406614328E0,-3.327599557E0,8.106335287E0
3.248479012E1,7.002735393E0,-3.782331671E0,-6.045276634E0,9.994483750E0
3.249475112E1,6.984393847E0,-3.751468897E0,-6.054345666E0,9.975488847E0
3.250471212E1,7.141227865E0,-2.320684463E0,-8.212612020E0,1.112787976E1
3.251467413E1,7.017118374E0,-1.425431601E0,-8.944678742E0,1.145770847E1
3.252463513E1,6.968536198E0,-1.353396535E0,-8.966568378E0,1.143641235E1
3.253459613E1,6.787096512E0,-8.161228406E-2,-9.905379782E0,1.200782612E1
3.254455712E1,6.735562077E0,3.991821036E-3,-9.926389997E0,1.199587557E1
3.255451912E1,6.418475173E0,-1.132667433E-1,-9.987912061E0,1.187299626E1
3.256448013E1,6.336505980E0,-5.435265788E-1,-9.900379243E0,1.176708283E1
3.257444113E1,6.164055219E0,-7.633724952E-1,-9.446576836E0,1.130557952E1
3.258440213E1,5.813844423E0,-7.524802288E-1,-8.645019464E0,1.044525610E1
3.259436313E1,5.746611384E0,-6.286313774E-1,-8.662814881E0,1.041456103E1
3.260432512E1,4.972507859E0,-6.377554458E-1,-7.693890901E0,9.183056333E0
3.261428612E1,2.651260893E0,-1.086979702E0,-5.219973720E0,5.954732138E0
3.262424713E1,2.580946079E0,-9.871499699E-1,-5.235200454E0,5.919718871E0
3.263420813E1,3.554037076E-1,-5.286280560E-1,-3.045379601E0,3.111285318E0
3.264416913E1,2.975373226E-1,-4.846892271E-1,-3.060604581E0,3.112997351E0
3.265413112E1,-1.241077662E0,1.776328859E0,-1.079908226E0,2.421119525E0
3.266409212E1,-1.823738376E0,3.177997083E0,8.906361938E-1,3.770798318E0
3.267405312E1,-2.207251403E0,4.105473074E0,3.074947801E0,5.584099918E0
3.268401412E1,-2.537577572E0,4.510229913E0,5.042829398E0,7.225759624E0
3.269397513E1,-2.600466131E0,4.556248670E0,5.028102016E0,7.266611034E0
3.270393713E1,-4.177491767E0,4.040704343E0,8.819729590E0,1.056249777E1
3.271389812E1,-5.567407088E0,3.803222603E0,1.111382384E1,1.299913859E1
3.272385912E1,-7.628203865E0,3.635656605E0,1.358471801E1,1.599850170E1
3.273382012E1,-9.816369957E0,3.369236410E0,1.507131295E1,1.829910782E1
3.274378112E1,-9.805639147E0,3.233358521E0,1.505696154E1,1.825697832E1
3.275374313E1,-1.112379451E1,2.762010958E0,1.181845777E1,1.646339737E1
3.276370413E1,-1.078057231E1,2.584224028E0,9.635515577E0,1.468816236E1
3.277366512E1,-1.015953720E1,2.302078623E0,9.164841029E0,1.387479993E1
3.278362612E1,-9.719295067E0,1.983355230E0,1.011684551E1,1.416859053E1
3.279358712E1,-9.620540857E0,1.905096973E0,1.014681833E1,1.411177250E1
3.280354913E1,-8.517284700E0,2.194259767E-1,1.202798572E1,1.473990254E1
3.281351013E1,-6.710119672E0,-1.041105956E0,1.311233081E1,1.476627329E1
3.282347113E1,-4.832534579E0,-2.198654535E0,1.320868942E1,1.423576301E1
3.283343212E1,-3.387337343E0,-2.801941302E0,1.196607189E1,1.274801184E1
3.284339312E1,-3.315889923E0,-2.843863792E0,1.199333044E1,1.276411620E1
3.285335513E1,-2.156587911E0,-2.819529434E0,9.750661871E0,1.037670586E1
3.286331613E1,-5.251393148E-1,-1.751412119E0,5.490702143E0,5.787143141E0
3.287327713E1,-8.721589923E-2,-1.579587740E0,3.735490796E0,4.056672963E0
3.288323813E1,1.557508215E-1,-1.650484791E0,2.040161369E0,2.628805199E0
3.289320012E1,2.286255473E-1,-1.713663957E0,2.072918640E0,2.699241650E0
3.290316112E1,1.208157253E0,-1.956705814E0,-1.483698227E0,2.736731996E0
3.291312212E1,2.228874407E0,-2.024654407E0,-3.169637026E0,4.371922399E0
3.292308313E1,3.419836168E0,-2.120058747E0,-4.975147292E0,6.398595087E0
3.293304413E1,4.593716458E0,-2.347522014E0,-6.893586588E0,8.610146720E0
3.294300612E1,4.639438469E0,-2.377182308E0,-6.870583057E0,8.624401229E0
3.295296712E1,6.618462228E0,-2.483339092E0,-9.204756462E0,1.160597074E1
3.296292812E1,7.296643349E0,-2.394429840E0,-9.493011914E0,1.221030604E1
3.297288912E1,7.724694618E0,-2.322425764E0,-9.430102891E0,1.240932750E1
3.298285013E1,8.215679469E0,-2.330933317E0,-9.373746842E0,1.268060602E1
3.299281213E1,8.248998073E0,-2.320712530E0,-9.356741384E0,1.268780064E1
3.300277312E1,9.302944077E0,-2.592453399E0,-1.065198151E1,1.437811856E1
3.301273412E1,9.749663166E0,-2.822440763E0,-1.138695898E1,1.525401385E1
3.302269512E1,9.795909380E0,-2.615960960E0,-1.188740579E1,1.562413226E1
3.303265612E1,9.842544433E0,-2.409204292E0,-1.212527053E1,1.580196607E1
3.304261813E1,9.849490925E0,-2.356018164E0,-1.212263343E1,1.579625064E1
3.305257913E1,8.779880231E0,-2.233504086E0,-1.065604767E1,1.398664324E1
3.306254013E1,7.837940567E0,-2.353565257E0,-9.158743553E0,1.228231107E1
3.307250112E1,6.735014192E0,-2.473761646E0,-7.624837039E0,1.046986403E1
3.308246212E1,5.559414529E0,-2.391980295E0,-6.383684825E0,8.796595453E0
3.309242413E1,5.567633960E0,-2.306372818E0,-6.376986254E0,8.774044516E0
3.310238513E1,4.465570342E0,-2.147850709E0,-5.205704759E0,7.187067774E0
3.311234613E1,3.221718761E0,-1.974057280E0,-3.816720316E0,5.370635706E0
3.312230713E1,2.596435645E-1,-1.006532247E0,-5.111904895E-1,1.158377167E0
3.313226812E1,-1.239688656E0,-7.642343748E-2,1.740248322E-1,1.254174289E0
3.314223012E1,-1.288636575E0,-6.358890876E-2,1.489736062E-1,1.298776696E0
3.315219113E1,-3.542313409E0,2.952953247E0,-5.741123772E-1,4.647313438E0
3.316215213E1,-3.595419868E0,2.906384853E0,-6.040121144E-1,4.662504431E0
3.317211313E1,-4.497163140E0,6.237026131E0,-6.683531213E-1,7.718268405E0
3.318207413E1,-4.584141058E0,6.329451315E0,1.088426449E0,7.890562421E0
3.319203612E1,-4.581060745E0,6.259366588E0,1.087517207E0,7.832527134E0
3.320199712E1,-6.060840753E0,4.373412668E0,6.315605108E0,9.785059881E0
3.321195813E1,-6.050925044E0,4.318301784E0,6.319446144E0,9.756885966E0
3.322191913E1,-9.264425544E0,2.331633959E0,1.156120250E1,1.499758316E1
3.323188112E1,-1.037057373E1,1.185402082E0,1.289996930E1,1.659407080E1
3.324184212E1,-1.035729588E1,1.054034296E0,1.290784199E1,1.658303202E1
3.325180312E1,-1.011108483E1,7.024153452E-1,1.279101930E1,1.631985289E1
3.326176412E1,-1.006381360E1,5.051347841E-1,1.282474604E1,1.630980123E1
3.327172512E1,-9.613774459E0,1.263499833E0,1.260800846E1,1.590543833E1
3.328168713E1,-8.870527861E0,5.010614309E-1,1.310832079E1,1.583557391E1
3.329164813E1,-7.730821915E0,3.594129972E-1,1.387394819E1,1.588651075E1
3.330160912E1,-6.278468857E0,6.640814379E-1,1.399143747E1,1.534993478E1
3.331157012E1,-6.256937655E0,6.194836278E-1,1.400908203E1,1.535537066E1
3.332153112E1,-3.273406685E0,6.011010781E-2,1.274677225E1,1.316050939E1
3.333149313E1,-2.282565295E0,-5.096458013E-1,1.108192143E1,1.132602427E1
3.334145413E1,-1.504174300E0,-6.440333819E-1,9.071375041E0,9.217763528E0
3.335141513E1,-9.324364766E-1,-5.340526642E-1,7.080791629E0,7.161861499E0
3.336137612E1,-9.267038664E-1,-5.956953272E-1,7.093078968E0,7.178119686E0
3.337133712E1,-6.846095502E-1,-6.395963685E-1,4.186024609E0,4.289589232E0
3.338129913E1,-6.639688790E-1,-1.196899462E0,3.011380380E0,3.307844433E0
3.339126013E1,-3.587097234E-1,-1.949173723E0,1.356597885E0,2.401730354E0
3.340122113E1,2.342061299E-1,-2.723700002E0,-5.702894676E-1,2.792601706E0
3.341118213E1,2.627548680E-1,-2.773010448E0,-5.444652396E-1,2.838145427E0
3.342114312E1,2.011494809E0,-3.243178335E0,-4.552228709E0,5.940294883E0
3.343110412E1,2.760119092E0,-2.795421072E0,-5.919549218E0,7.104484451E0
3.344106512E1,3.244220601E0,-2.370008943E0,-6.430553766E0,7.582475285E0
3.345102612E1,3.803583961E0,-2.065426457E0,-6.266655142E0,7.616049112E0
3.346098712E1,3.901194456E0,-2.095894836E0,-6.197436973E0,7.617106956E0
3.347094913E1,6.225618798E0,-2.109225026E0,-5.189222628E0,8.374675582E0
3.348091013E1,7.807502301E0,-2.757266820E0,-4.866481467E0,9.604283126E0
3.349087112E1,9.464246537E0,-3.592153321E0,-5.103788960E0,1.133685096E1
3.350083212E1,1.073760229E1,-4.178132622E0,-5.785756738E0,1.289293901E1
3.351079312E1,1.069027493E1,-4.221462244E0,-5.807044111E0,1.287728554E1
3.352075513E1,1.233948327E1,-4.766812168E0,-7.489394474E0,1.520119651E1
3.353071613E1,1.239791918E1,-4.792005189E0,-8.237176757E0,1.563722464E1
3.354067713E1,1.215535094E1,-4.501705550E0,-9.051517312E0,1.580973988E1
3.355063812E1,1.131157901E1,-4.151799687E0,-9.346245632E0,1.524931368E1
3.356059912E1,1.122430932E1,-4.164634617E0,-9.395889663E0,1.521880560E1
3.357056113E1,8.334415369E0,-4.614574646E0,-8.585285479E0,1.282434815E1
3.358052213E1,7.007214360E0,-4.362998777E0,-8.832088850E0,1.208894557E1
3.359048313E1,5.531371282E0,-4.243651258E0,-9.086889458E0,1.145321808E1
3.360044413E1,4.926891975E0,-4.088261795E0,-9.171906220E0,1.118534813E1
3.361040512E1,4.816098933E0,-4.130562015E0,-9.219547579E0,1.119180097E1
3.362036712E1,2.470577544E0,-3.052982735E0,-9.549526423E0,1.032559499E1
3.363032813E1,7.605239511E-1,-2.542093962E0,-8.728400175E0,9.122807024E0
3.364028913E1,-7.009838006E-1,-1.667196865E0,-7.480510215E0,7.696035131E0
3.365025013E1,-2.101169170E0,-2.785350412E-1,-5.665176042E0,6.048695168E0
3.366021113E1,-2.168346369E0,-3.208418392E-1,-5.684813915E0,6.092764128E0
3.367017312E1,-5.440502043E0,2.237520977E0,-1.621007808E0,6.101903712E0
3.368013412E1,-7.035458751E0,2.688644190E0,-8.725723904E-1,7.582075573E0
3.369009512E1,-8.681522462E0,4.710522192E0,-4.866029477E-1,9.889116948E0
3.370005613E1,-8.750507913E0,4.600054840E0,-4.824718899E-1,9.897710462E0
3.371001813E1,-8.790851362E0,4.489566145E0,-4.643788505E-1,9.881847983E0
3.371997912E1,-8.180567524E0,5.687985445E0,3.171523923E0,1.045626259E1
3.372994012E1,-9.046872869E0,4.952560083E0,6.067867352E0,1.196631833E1
3.373990112E1,-1.060478747E1,4.034778483E0,8.866295646E0,1.439972753E1
3.374986212E1,-1.206147974E1,3.640292863E0,1.128679851E1,1.691516616E1
3.375982413E1,-1.194774906E1,3.634775722E0,1.134187928E1,1.687004825E1
3.376978513E1,-1.417991077E1,5.569874613E0,1.442455944E1,2.098002116E1
3.377974612E1,-1.444114215E1,5.588229607E0,1.526471662E1,2.174365356E1
3.378970712E1,-1.333037466E1,4.834170923E0,1.513951955E1,2.074302652E1
3.379966812E1,-1.054928336E1,3.392612117E0,1.418364714E1,1.799925117E1
3.380963013E1,-1.052564072E1,3.447096472E0,1.417710762E1,1.799060775E1
3.381959113E1,-4.435423560E0,5.934178367E-1,1.161911098E1,1.245105887E1
3.382955213E1,-2.094379676E0,-2.984798938E-2,9.828540351E0,1.004925483E1
3.383951313E1,-4.095261204E-1,-5.319665238E-1,7.554166421E0,7.583938972E0
3.384947412E1,1.273934921E0,-1.174167681E0,4.663037539E0,4.974484798E0
3.385943612E1,1.251679833E0,-1.144795947E0,4.642468203E0,4.942648195E0
3.386939713E1,3.791278496E0,-2.669543675E0,-7.673230934E-1,4.699897956E0
3.387935813E1,4.668473110E0,-3.187728604E0,-2.861142606E0,6.335802384E0
3.388931913E1,5.351790426E0,-3.126108306E0,-4.777084556E0,7.825263623E0
3.389928112E1,5.922656429E0,-2.777553442E0,-6.377935842E0,9.136231603E0
3.390924212E1,5.988696052E0,-2.880505661E0,-6.303802503E0,9.159678994E0
3.391920312E1,7.217563266E0,-1.953473766E0,-8.315999563E0,1.118325212E1
3.392916413E1,7.231338136E0,-1.907513773E0,-8.325578472E0,1.119134116E1
3.393912513E1,5.850035180E0,-5.408177465E-1,-6.406650934E0,8.692558405E0
3.394908712E1,5.037951651E0,3.736686552E-1,-5.010916464E0,7.115466879E0
3.395904812E1,4.986151167E0,5.146178350E-1,-5.085518165E0,7.140660333E0
3.396900912E1,4.408485729E0,6.333759543E-1,-4.176429913E0,6.105610399E0
3.397897012E1,4.328244681E0,6.949737400E-1,-4.236683131E0,6.096406686E0
3.398893113E1,5.026761249E0,-7.730165273E-2,-5.125397930E0,7.179415585E0
3.399889313E1,5.122601792E0,-5.089942753E-2,-5.720891236E0,7.679338279E0
3.400885412E1,5.034790646E0,-9.249067247E-2,-5.751138298E0,7.644165297E0
3.401881512E1,4.570428752E0,1.624841827E-1,-6.319908659E0,7.801055412E0
3.402877612E1,4.488028912E0,9.295786500E-2,-6.336735776E0,7.765646462E0
3.403873712E1,4.040490920E0,5.578243732E-2,-7.037860202E0,8.115426962E0
3.404869913E1,3.804399355E0,-8.293369085E-2,-7.097449762E0,8.053205919E0
3.405866013E1,3.713169343E0,-1.495308459E-1,-7.114803713E0,8.026856042E0
3.406862113E1,3.554253131E0,1.147840592E-1,-7.403656166E0,8.213404612E0
3.407858212E1,3.446056837E0,8.166689157E-2,-7.436142712E0,8.196230575E0
3.408854412E1,2.893337376E0,5.435267615E-1,-5.962108762E0,6.649328041E0
3.409850513E1,2.332527414E0,3.680380788E-1,-4.322938918E0,4.925843791E0
3.410846613E1,2.041571133E0,2.279341140E-1,-2.859139935E0,3.520603331E0
3.411842713E1,2.065148860E0,4.542792472E-1,-2.003205796E0,2.912738044E0
3.412838813E1,1.860270025E0,5.562745687E-1,-2.097358248E0,2.858138832E0
3.413835012E1,1.038676584E0,1.078159616E0,4.129058111E-1,1.552986933E0
3.414831112E1,-1.673212919E-1,1.182240054E0,3.256721948E0,3.468706647E0
3.415827213E1,-9.020998062E-1,1.376295693E0,6.698691289E0,6.897857557E0
3.416823313E1,-1.938583246E0,1.277555370E0,9.621792746E0,9.897936572E0
3.417819413E1,-2.031749126E0,1.285735625E0,9.600416495E0,9.896924648E0
3.418815612E1,-4.594227505E0,-1.119856403E0,1.309530723E1,1.392293346E1
3.419811712E1,-5.727500929E0,-2.124182642E0,1.376588229E1,1.506040949E1
3.420807812E1,-6.597896985E0,-2.760815495E0,1.529559109E1,1.688518444E1
3.421803913E1,-7.032157413E0,-2.724964462E0,1.662385512E1,1.825456733E1
3.422800013E1,-6.890750688E0,-2.871625787E0,1.669958475E1,1.829220628E1
3.423796212E1,-7.306109406E0,-2.855861109E0,1.417899510E1,1.620429200E1
3.424792312E1,-7.361293089E0,-2.670746740E0,1.158034043E1,1.397947812E1
3.425788412E1,-7.122729029E0,-2.033664528E0,8.389585603E0,1.119170259E1
3.426784512E1,-6.277428052E0,-1.032334694E0,5.518984541E0,8.422054870E0
3.427780713E1,-6.216324064E0,-1.028813793E0,5.536195235E0,8.387526475E0
3.428776813E1,-3.864009965E0,8.083720091E-1,1.960127605E0,4.407509335E0
3.429772913E1,-2.782750740E0,1.430257600E0,1.021878119E0,3.291439407E0
3.430769012E1,-1.716316254E0,1.675852644E0,2.707284236E-1,2.414025154E0
3.431765112E1,-6.785866258E-1,1.502793772E0,-4.521236712E-1,1.709761604E0
3.432761313E1,-6.981464392E-1,1.753993665E0,-5.267546082E-1,1.959942000E0
3.433757413E1,1.929045853E0,7.354620539E-1,-2.048138140E0,2.908090813E0
3.434753513E1,3.256808194E0,1.022533299E-1,-2.705847575E0,4.235429902E0
3.435749613E1,4.063480125E0,-9.324690749E-1,-2.727441927E0,4.981998472E0
3.436745712E1,4.360188898E0,-1.826845586E0,-2.099682516E0,5.172743826E0
3.437741912E1,4.475685440E0,-1.744623940E0,-2.077038004E0,5.233503580E0
3.438738013E1,4.547906447E0,-1.732908751E0,-1.198130740E0,5.012179472E0
3.439734113E1,4.525243809E0,-1.163394040E0,-9.714125544E-1,4.772311764E0
3.440730213E1,4.416364560E0,-7.832759057E-1,-1.181086691E0,4.638185296E0
3.441726313E1,4.227446870E0,-5.165691970E-1,-1.925972264E0,4.674133067E0
3.442722512E1,4.207055290E0,-5.889049557E-1,-1.920685796E0,4.662097938E0
3.443718637E1,4.149592947E0,-4.189281508E-2,-4.652149438E0,6.234049329E0
3.444714738E1,3.992507791E0,5.866657645E-3,-6.497871006E0,7.626433012E0
3.445710838E1,3.887081616E0,-1.946669653E-2,-7.871446867E0,8.778921245E0
3.446707037E1,3.977300060E0,-2.664166868E-1,-8.827407569E0,9.685712055E0
3.447703137E1,3.870068850E0,-3.877611758E-1,-8.831999388E0,9.650492465E0
3.448699237E1,4.289870574E0,-1.484956841E0,-9.520951080E0,1.054782422E1
3.449695337E1,3.235641566E0,-1.247808684E0,-8.219403561E0,8.921042414E0
3.450691438E1,2.603947563E0,-1.139347219E0,-7.607836844E0,8.121443002E0
3.451687638E1,2.553080003E0,-1.356721262E0,-7.327269895E0,7.877042224E0
3.452683737E1,2.507562060E0,-1.467206740E0,-7.307537296E0,7.863883547E0
3.453679837E1,1.787051483E0,-1.944350355E0,-6.059076648E0,6.609573445E0
3.454675937E1,1.205237007E0,-1.925675225E0,-5.108168525E0,5.590546216E0
3.455672037E1,4.109988879E-1,-1.431515628E0,-3.572649348E0,3.870656333E0
3.456668238E1,-5.142925836E-1,-8.513779879E-1,-1.155544299E0,1.524671757E0
3.457664338E1,-5.807672395E-1,-9.322239304E-1,-1.144296595E0,1.586110570E0
3.458660438E1,-1.898120368E0,1.020141788E0,1.321202350E0,2.527672021E0
3.459656537E1,-1.996946937E0,1.423100900E0,1.424421494E0,2.835840234E0
3.460652637E1,-1.761581304E0,2.115027072E0,4.775549662E-1,2.793665504E0
3.461648838E1,-1.376097180E0,3.011071355E0,1.570000792E-1,3.314339026E0
3.462644938E1,-1.523297765E0,2.926864433E0,1.659726316E-1,3.303712821E0
3.463641038E1,-9.331163616E-1,3.514381844E0,3.842943909E0,5.290539082E0
3.464637138E1,-2.042101767E0,3.942509127E0,6.359575585E0,7.756143337E0
3.465633337E1,-5.662665247E0,4.025852416E0,1.047064415E1,1.256613124E1
3.466629437E1,-9.690372400E0,4.289209547E0,1.268201083E1,1.652676721E1
3.467625538E1,-9.745440307E0,4.309649659E0,1.266570060E1,1.655193822E1
3.468621638E1,-1.263325733E0,6.163619016E0,1.305803942E1,1.449477784E1
3.469617738E1,-1.352132952E0,6.296518042E0,1.299344172E1,1.450185956E1
3.470613937E1,-1.929299914E0,7.748952377E-1,1.468709007E1,1.483351865E1
3.471610037E1,-1.929685684E-1,8.211525607E-1,1.151713437E1,1.154798305E1
3.472606137E1,-2.996323800E-1,9.949288863E-1,1.144929030E1,1.149634339E1
3.473602238E1,1.439681265E0,-2.002677208E-1,9.010951084E0,9.127432757E0
3.474598338E1,1.470678525E0,-8.816636413E-2,8.978679716E0,9.098755853E0
3.475594538E1,2.438364210E0,7.679320809E-1,8.065796036E0,8.461229544E0
3.476590637E1,2.109778318E0,9.184303486E-1,2.506559263E0,3.402575230E0
3.477586737E1,2.246228943E0,9.173041749E-1,2.520042942E0,3.498229244E0
3.478582837E1,-4.249208160E-2,2.669760022E0,1.100724898E0,2.888082314E0
3.479578937E1,1.287549578E-2,2.634433191E0,1.117804030E0,2.861798363E0
3.480575138E1,1.328071221E0,9.913158917E-1,-7.337493752E0,7.522319783E0
3.481571238E1,1.736861030E0,-8.488326949E-1,-8.587209798E0,8.802123340E0
3.482567337E1,1.709404552E0,-8.781801626E-1,-8.581604657E0,8.794157311E0
3.483563437E1,1.749188715E0,-3.018151748E0,-8.336911545E0,9.037311285E0
3.484559638E1,1.668374055E0,-3.067520083E0,-8.330388392E0,9.032636503E0
3.485555738E1,4.134118876E0,-3.632070216E0,-9.153552395E0,1.068037426E1
3.486551838E1,5.565737708E0,-4.740584774E0,-1.123767255E1,1.340656050E1
3.487547938E1,5.416691011E0,-4.861008181E0,-1.120689865E1,1.336280358E1
3.488544037E1,-1.145959426E1,1.326440871E-3,-1.246336823E1,1.693097310E1
3.489540237E1,-1.157398100E1,-7.995570391E-2,-1.243896663E1,1.699091875E1
3.490536338E1,-6.982967711E0,-2.927362616E0,-1.137905120E1,1.366799533E1
3.491532438E1,3.285468614E0,-5.537426659E0,-1.394769328E1,1.536214652E1
3.492528538E1,3.201350570E0,-5.565943530E0,-1.393742089E1,1.534536001E1
3.493524638E1,-1.387987055E0,-3.543617046E0,-9.862957063E0,1.057173836E1
3.494520837E1,-1.430467661E0,-3.548022923E0,-9.861074259E0,1.057712106E1
3.495516937E1,-5.129788970E-1,-4.358789366E0,-7.709403564E0,8.871138338E0
3.496513037E1,-5.289226826E-1,-4.191014038E0,-6.329436697E0,7.609607531E0
3.497509138E1,-5.399832758E-1,-4.257595991E0,-5.495547731E0,6.972786417E0
3.498505338E1,1.055350797E-1,-4.616262737E0,-4.236850362E0,6.266731229E0
3.499501437E1,1.692207599E-1,-4.563797133E0,-4.257165343E0,6.243423475E0
3.500497537E1,2.353256671E0,-1.088156600E0,-7.224030286E-1,2.691424879E0
3.501493637E1,2.494808991E0,-9.563983664E-1,4.654091299E-2,2.672252943E0
3.502489737E1,2.616324365E0,-9.107313198E-1,3.342619300E-2,2.770505735E0
3.503485938E1,5.220133568E-1,1.120565962E0,3.683530684E0,3.885429747E0
3.504482038E1,6.183365502E-1,1.172525783E0,3.670412455E0,3.902445950E0
3.505478137E1,7.092048396E-1,1.785899289E0,7.251035652E0,7.501328269E0
3.506474237E1,-1.116896835E0,1.597923878E0,7.654756656E0,7.899121389E0
3.507470337E1,-2.092870217E0,2.047314268E0,7.496916917E0,8.048314402E0
3.508466538E1,-1.218966123E0,3.087081358E0,9.293594964E0,9.868477951E0
3.509462638E1,-1.351125915E0,3.171096784E0,9.264614409E0,9.885063287E0
3.510458738E1,-1.428796563E-1,3.772886956E0,1.180289716E1,1.239207294E1
3.511454837E1,3.949654132E0,5.204209626E0,1.510531334E1,1.645764432E1
3.512451037E1,1.905875676E0,4.914252634E0,1.259121643E1,1.364994404E1
3.513447138E1,3.166278093E0,3.607402859E0,1.412094043E1,1.491441018E1
3.514443238E1,2.915361498E0,3.874831114E0,1.409807197E1,1.490869820E1
3.515439338E1,2.641131177E0,-9.184801961E-1,1.647774841E1,1.671332918E1
3.516435438E1,1.335758994E0,1.573996779E0,1.042546389E1,1.062788856E1
3.517431637E1,6.591592517E-1,3.713754941E0,8.674031594E0,9.458609347E0
3.518427737E1,9.912067681E-1,3.590778056E0,6.689628105E0,7.656846745E0
3.519423837E1,1.057036549E0,3.786726731E0,6.669638813E0,7.742138432E0
3.520419938E1,1.223004284E0,3.114769093E0,1.375743424E0,3.618037583E0
3.521416038E1,1.066715445E0,3.936759852E0,-6.845101476E-1,4.135760404E0
3.522412237E1,1.161014296E0,3.983566229E0,-6.940323383E-1,4.206950794E0
3.523408337E1,-7.832552212E-1,4.357210326E0,-2.397337368E0,5.034480809E0
3.524404437E1,-6.846270188E-1,4.300574487E0,-2.402515662E0,4.973503451E0
3.525400537E1,-1.804297553E0,3.249640677E0,-4.619057706E0,5.928857249E0
3.526396638E1,-1.855868241E0,2.850315025E0,-5.447241544E0,6.421914286E0
3.527392838E1,-1.693836048E0,1.871525915E0,-6.163229007E0,6.660111231E0
3.528388937E1,-1.120849991E0,7.357888401E-1,-7.668157305E0,7.784492686E0
3.529385037E1,-1.199916772E0,5.213157474E-1,-7.641457164E0,7.752640709E0
3.530381137E1,-7.684491941E-1,-4.169582239E-1,-9.972910445E0,1.001115933E1
3.531377338E1,-1.046929710E0,-9.639034139E-1,-9.996240835E0,1.009702939E1
3.532373438E1,-1.661579883E0,-1.063890071E0,-9.734521801E0,9.932453095E0
3.533369538E1,-1.910749915E0,-7.268059820E-1,-9.553399619E0,9.769680468E0
3.534365638E1,-1.981031108E0,-8.521401724E-1,-9.520290930E0,9.761483827E0
3.535361737E1,-1.447738144E0,-8.174840176E-1,-9.203811552E0,9.352773542E0
3.536357937E1,4.062717064E-1,-1.307816027E0,-6.678780935E0,6.817738205E0
3.537354038E1,5.434693857E-1,-1.534173147E0,-5.733448132E0,5.959989404E0
3.538350138E1,6.373048447E-2,-1.882279676E0,-5.085591840E0,5.423124811E0
3.539346238E1,1.632366463E-1,-1.957023464E0,-5.075717647E0,5.442379689E0
3.540342338E1,-8.502215548E-1,-1.505987229E0,-3.682196349E0,4.068100807E0
3.541338537E1,-2.669930761E-1,-1.152708399E0,-2.718452418E0,2.964794344E0
3.542334637E1,4.684836689E-1,-1.007122962E0,-1.077360594E0,1.547410565E0
3.543330775E1,1.500882463E0,-6.784267044E-1,1.156034296E0,2.012293779E0
3.544326875E1,1.458499213E0,-8.285826176E-1,1.206828473E0,2.066447210E0
3.545323075E1,2.047653991E0,4.834606540E-1,4.818842447E0,5.258123581E0
3.546319175E1,2.230599628E0,4.410060677E-1,6.160456257E0,6.566679705E0
3.547315275E1,2.549008879E0,7.805448174E-2,7.407754480E0,7.834434581E0
3.548311375E1,2.211094778E0,1.275116935E-1,8.665994596E0,8.944532503E0
